col0,col1,LocName,lon,lat,iConf,iLvl
ローソン青梅河辺駅北口店,東京都青梅市河辺町5-29-1,東京都/青梅市/河辺町/五丁目/２９番,139.28508,35.78422,5,7
セブンイレブン青梅河辺駅南口店,東京都青梅市河辺町5-9-1,東京都/青梅市/河辺町/五丁目/９番,139.28415,35.78309,5,7
ファミリーマート河辺町六丁目店,東京都青梅市河辺町6-21-6,東京都/青梅市/河辺町/六丁目/２１番,139.2932,35.77819,5,7
セブンイレブン青梅河辺町6丁目店,東京都青梅市河辺町6丁目10番地2,東京都/青梅市/河辺町/六丁目/１０番,139.29088,35.7786,5,7
セブンイレブン青梅河辺東店,東京都青梅市河辺町7－6－12,東京都/青梅市/河辺町/七丁目/６番,139.29225,35.783,5,7
ミニストップわかぐさ公園前店,東京都青梅市河辺町8-19-26,東京都/青梅市/河辺町/八丁目/１９番,139.29741,35.78109,5,7
リカーズ・デポ・御岳店,東京都青梅市御岳2-305,東京都/青梅市/御岳/二丁目/３０５番地,139.16135,35.79707,5,7
ファミリーマート青梅今井店,東京都青梅市今井3-18-2,東京都/青梅市/今井/三丁目/１８番,139.30881,35.80087,5,7
セブンイレブン青梅インタ－店,東京都青梅市今井3ー2ー1,東京都/青梅市/今井/三丁目/２番,139.31012,35.79504,5,7
ファミリーマート青梅今寺店,東京都青梅市今寺3丁目441-6,東京都/青梅市/今寺/三丁目/４４１番地,139.29689,35.79758,5,7
ミニストップ今寺４丁目店,東京都青梅市今寺4-24-2,東京都/青梅市/今寺/四丁目/２４番,139.30215,35.79803,5,7
セブンイレブン青梅今寺4丁目店,東京都青梅市今寺4丁目4番地7,東京都/青梅市/今寺/四丁目/４番,139.29741,35.79639,5,7
セブンイレブン青梅三ツ原店,東京都青梅市今寺5-17-25,東京都/青梅市/今寺/五丁目/１７番,139.30424,35.79411,5,7
セブンイレブン青梅師岡店,東京都青梅市師岡町3-17-1,東京都/青梅市/師岡町/三丁目/１７番,139.28616,35.78885,5,7
（有）丸芳商店,東京都青梅市住江町9,東京都/青梅市/住江町/９番地,139.26143,35.78903,5,7
日野屋酒店,東京都青梅市上町362,東京都/青梅市/上町/３６２番地,139.25352,35.79026,5,7
ファミリーマート青梅若草通り店,東京都青梅市新町1-1-19,東京都/青梅市/新町/一丁目/１番,139.29286,35.78593,5,7
ミニストップ青梅今寺店,東京都青梅市新町1-41-14,東京都/青梅市/新町/一丁目/４１番,139.29843,35.79126,5,7
セブンイレブン青梅新町2丁目店,東京都青梅市新町2丁目17－1,東京都/青梅市/新町/二丁目/１７番,139.29913,35.78819,5,7
ローソン青梅新町店,東京都青梅市新町3-31-1,東京都/青梅市/新町/三丁目/３１番,139.30251,35.78084,5,7
セブンイレブン青梅平松店,東京都青梅市新町4-7-1,東京都/青梅市/新町/四丁目/７番,139.30743,35.78293,5,7
ファミリーマート青梅新町五丁目店,東京都青梅市新町5丁目28-1,東京都/青梅市/新町/五丁目/２８番,139.30905,35.79113,5,7
セブンイレブン青梅新町6丁目店,東京都青梅市新町6－16－1,東京都/青梅市/新町/六丁目/１６番,139.31697,35.79345,5,7
セブンイレブン青梅日立前店,東京都青梅市新町7-63-3,東京都/青梅市/新町/七丁目/６３番,139.31689,35.78896,5,7
ファミリーマート青梅新町八丁目店,東京都青梅市新町8-10-1,東京都/青梅市/新町/八丁目/１０番,139.31564,35.78153,5,7
セブンイレブン青梅新町店,東京都青梅市新町9-2054-2,東京都/青梅市/新町/九丁目/２０５４番地,139.31805,35.78238,5,7
ローソン青梅千ケ瀬町店,東京都青梅市千ケ瀬町2-243,東京都/青梅市/千ヶ瀬町/二丁目/２４３番地,139.27235,35.78556,5,7
ファミリーマート青梅大門店,東京都青梅市大門1-566-1,東京都/青梅市/大門/一丁目/５６６番地,139.28925,35.79999,5,7
ファミリーマート海田大門三丁目店,東京都青梅市大門3-1-9,東京都/青梅市/大門/三丁目/１番,139.29398,35.79135,5,7
ファミリーマート青梅吉野街道店,東京都青梅市長淵1丁目34-1,東京都/青梅市/長淵/一丁目/３４番地,139.28006,35.77555,5,7
ファミリーマート東青梅駅前店,東京都青梅市東青梅1-7-1,東京都/青梅市/東青梅/一丁目/７番,139.27286,35.78869,5,7
セブンイレブン青梅東青梅3丁目店,東京都青梅市東青梅3ー12ー1,東京都/青梅市/東青梅/三丁目/１２番,139.27707,35.79007,5,7
ファミリーマート東青梅四丁目店,東京都青梅市東青梅4-10-5,東京都/青梅市/東青梅/四丁目/１０番,139.27962,35.78572,5,7
ファミリーマート東青梅五丁目店,東京都青梅市東青梅5-12-3,東京都/青梅市/東青梅/五丁目/１２番,139.28128,35.78853,5,7
セブンイレブン青梅東青梅5丁目店,東京都青梅市東青梅5－6－1,東京都/青梅市/東青梅/五丁目/６番,139.2818,35.78675,5,7
セブンイレブン青梅四小前店,東京都青梅市東青梅6-28-1,東京都/青梅市/東青梅/六丁目/２８番,139.27072,35.79473,5,7
セブンイレブン青梅二俣尾店,東京都青梅市二俣尾3-913-1,東京都/青梅市/二俣尾/三丁目/９１３番地,139.21844,35.80128,5,7
セブンイレブン青梅宮ノ平駅前店,東京都青梅市日向和田1ー71ー13,東京都/青梅市/日向和田/一丁目/７１番地,139.2388,35.79017,5,7
セブンイレブン青梅畑中3丁目店,東京都青梅市畑中3－515－1,東京都/青梅市/畑中/三丁目/５１５番地,139.23953,35.78135,5,7
セブンイレブン青梅駅前店,東京都青梅市本町131-26,東京都/青梅市/本町/１３１番地,139.25795,35.78968,5,7
ファミリーマート青梅東芝正門前店,東京都青梅市末広町2-2-8,東京都/青梅市/末広町/二丁目/２番,139.30676,35.77914,5,7
セブンイレブン青梅木野下店,東京都青梅市木野下2-227-1,東京都/青梅市/木野下/二丁目/２２７番地,139.29245,35.80454,5,7
タイムズマート大門店,東京都青梅市野上町2-21-3,東京都/青梅市/野上町/二丁目/２１番,139.29114,35.79423,5,7
セブンイレブン青梅柚木店,東京都青梅市柚木町1-148-2,東京都/青梅市/柚木町/一丁目/１４８番地,139.21375,35.79735,5,7
Ｙショップ青梅店,東京都青梅市裏宿町648,東京都/青梅市/裏宿町/６４８番地,139.24597,35.79066,5,7
エーエムピーエム竹橋パレスサイドビル店,東京都千代田区一ツ橋1-1-1,東京都/千代田区/一ツ橋/一丁目/１番,139.75749,35.69043,5,7
セブンイレブン住友商事竹橋ビル店,東京都千代田区一ツ橋1－2－2,東京都/千代田区/一ツ橋/一丁目/２番,139.757,35.69196,5,7
エーエムピーエム一番町店,東京都千代田区一番町13-3,東京都/千代田区/一番町/１３番,139.7408,35.68666,5,7
エーエムピーエム千代田一番町大妻通り店,東京都千代田区一番町20-5,東京都/千代田区/一番町/２０番,139.74158,35.68889,5,7
エーエムピーエム半蔵門駅前店,東京都千代田区一番町25,東京都/千代田区/一番町/２５番,139.74242,35.68591,5,7
エーエムピーエム千代田区一番町店,東京都千代田区一番町4－22,東京都/千代田区/一番町/４番,139.74228,35.68764,5,7
ポプラ一番町店,東京都千代田区一番町4-6,東京都/千代田区/一番町/４番,139.74228,35.68764,5,7
生活彩家一番町本店,東京都千代田区一番町6-8,東京都/千代田区/一番町/６番,139.74149,35.68761,5,7
ローソン永田町一丁目店,東京都千代田区永田町1-11-28,東京都/千代田区/永田町/一丁目/１１番,139.74188,35.67843,5,7
エーエムピーエム山王パークタワー店,東京都千代田区永田町2-11-1,東京都/千代田区/永田町/二丁目/１１番,139.74036,35.67316,5,7
ローソンプルデンシャルタワー店,東京都千代田区永田町2-13-10,東京都/千代田区/永田町/二丁目/１３番,139.73849,35.67557,5,7
セブンイレブン赤坂東急プラザ店,東京都千代田区永田町2-14-3,東京都/千代田区/永田町/二丁目/１４番,139.73755,35.6771,5,7
エーエムピーエム神田猿楽町店,東京都千代田区猿楽町1-2-2,東京都/千代田区/猿楽町/一丁目/２番,139.75972,35.69735,5,7
ローソン法務省店,東京都千代田区霞が関1-1-1,東京都/千代田区/霞が関/一丁目/１番,139.75368,35.67562,5,7
ファミリーマート東京高等裁判所内店,東京都千代田区霞が関1-1-4 地下1階,東京都/千代田区/霞が関/一丁目/１番,139.75368,35.67562,5,7
ローソン農林水産省店,東京都千代田区霞が関1-2-1,東京都/千代田区/霞が関/一丁目/２番,139.75226,35.67345,5,7
エーエムピーエム中央合同庁舎第5号館店,東京都千代田区霞が関1－2－2,東京都/千代田区/霞が関/一丁目/２番,139.75226,35.67345,5,7
エーエムピーエム霞ヶ関合同庁舎店,東京都千代田区霞が関2-1-2,東京都/千代田区/霞が関/二丁目/１番,139.75107,35.67616,5,7
エーエムピーエム財務省本庁舎店,東京都千代田区霞が関3-1-1,東京都/千代田区/霞が関/三丁目/１番,139.74715,35.67319,5,7
生活彩家霞が関ビル店,東京都千代田区霞が関3-2-5,東京都/千代田区/霞が関/三丁目/２番,139.74861,35.67117,5,7
ナチュラルローソン新霞ヶ関ビル店,東京都千代田区霞が関3-3-2,東京都/千代田区/霞が関/三丁目/３番,139.74646,35.672,5,7
セブンイレブン経済産業省店,東京都千代田区霞ヶ関1－3－1,東京都/千代田区/霞が関/一丁目/３番,139.75136,35.6718,5,7
（有）宇野商店,東京都千代田区外神田2-14-5,東京都/千代田区/外神田/二丁目/１４番,139.76913,35.70243,5,7
セブンイレブン外神田2丁目妻恋坂店,東京都千代田区外神田2－14－7,東京都/千代田区/外神田/二丁目/１４番,139.76913,35.70243,5,7
サンクス神田明神店,東京都千代田区外神田2丁目5-15,東京都/千代田区/外神田/二丁目/５番,139.76886,35.70003,5,7
ファミリーマート秋葉原ＵＤＸ店,東京都千代田区外神田4-14-1,東京都/千代田区/外神田/四丁目/１４番,139.77266,35.70067,5,7
エーエムピーエム外神田4丁目店,東京都千代田区外神田4－6－1,東京都/千代田区/外神田/四丁目/６番,139.7722,35.70207,5,7
セブンイレブン外神田4丁目店,東京都千代田区外神田4－7－7,東京都/千代田区/外神田/四丁目/７番,139.77225,35.70255,5,7
ファミリーマート外神田六丁目店,東京都千代田区外神田6-15-11,東京都/千代田区/外神田/六丁目/１５番,139.77147,35.70411,5,7
サンクス神田末広店,東京都千代田区外神田6丁目14-2 サカイ末広ビル,東京都/千代田区/外神田/六丁目/１４番,139.77138,35.7032,5,7
エーエムピーエム東京海上日動ビル新館店,東京都千代田区丸の内1－2－1,東京都/千代田区/丸の内/一丁目/２番,139.76308,35.6826,5,7
エーエムピーエム東京海上日動ビル本館店,東京都千代田区丸の内1－2－1,東京都/千代田区/丸の内/一丁目/２番,139.76308,35.6826,5,7
セブンイレブン新丸ビルフロアナイン店,東京都千代田区丸の内1-5-1,東京都/千代田区/丸の内/一丁目/５番,139.7643,35.68259,5,7
セブンイレブン新丸ビル店,東京都千代田区丸の内1-5-1,東京都/千代田区/丸の内/一丁目/５番,139.7643,35.68259,5,7
セブンイレブン丸の内センタ－ビル店,東京都千代田区丸の内1－6－1,東京都/千代田区/丸の内/一丁目/６番,139.76631,35.68368,5,7
ａｐｆａｃｔｏｒｙ丸の内店,東京都千代田区丸の内1-6-4,東京都/千代田区/丸の内/一丁目/６番,139.76631,35.68368,5,7
エーエムピーエム丸の内オアゾ店,東京都千代田区丸の内1-6-4,東京都/千代田区/丸の内/一丁目/６番,139.76631,35.68368,5,7
ファミリーマートピアタワー店,東京都千代田区丸の内1-7-12,東京都/千代田区/丸の内/一丁目/７番,139.76825,35.6836,5,7
エーエムピーエム丸の内トラストタワー店,東京都千代田区丸の内1-8-1,東京都/千代田区/丸の内/一丁目/８番,139.76976,35.68282,5,7
エーエムピーエムmm大和証券グループ本社店,東京都千代田区丸の内1-9-1,東京都/千代田区/丸の内/一丁目/９番,139.76575,35.68123,5,7
セブンイレブンリクル－トサウスタワ－店,東京都千代田区丸の内1－9－2グラントウキョウサウ,東京都/千代田区/丸の内/一丁目/９番,139.76575,35.68123,5,7
ローソン丸の内二重橋前店,東京都千代田区丸の内2-3-1,東京都/千代田区/丸の内/二丁目/３番,139.76254,35.68105,5,7
ローソン丸の内ビルディング店,東京都千代田区丸の内2-4-1,東京都/千代田区/丸の内/二丁目/４番,139.76378,35.68104,5,7
セブンイレブン丸の内東京ビル店,東京都千代田区丸の内2-7-3,東京都/千代田区/丸の内/二丁目/７番,139.76456,35.67905,5,7
サンクス帝劇ビル店,東京都千代田区丸の内3-1-1,東京都/千代田区/丸の内/三丁目/１番,139.76111,35.67676,5,7
ナチュラルローソン新東京ビル店,東京都千代田区丸の内3-3-1,東京都/千代田区/丸の内/三丁目/３番,139.76263,35.67752,5,7
エーエムピーエム丸の内新国際ビル店,東京都千代田区丸の内3-4-1,東京都/千代田区/丸の内/三丁目/４番,139.7623,35.6765,5,7
エーエムピーエム東京国際フォーラム店,東京都千代田区丸の内3-5-1,東京都/千代田区/丸の内/三丁目/５番,139.76398,35.6768,5,7
エーエムピーエム岩本町1丁目店,東京都千代田区岩本町1－3－1,東京都/千代田区/岩本町/一丁目/３番,139.77567,35.69184,5,7
セブンイレブン千代田岩本町2丁目店,東京都千代田区岩本町2－18－1,東京都/千代田区/岩本町/二丁目/１８番,139.77827,35.69345,5,7
ミニストップ　岩本町２丁目店,東京都千代田区岩本町2-6-10,東京都/千代田区/岩本町/二丁目/６番,139.77623,35.69359,5,7
デイリーヤマザキ岩本町和泉橋店,東京都千代田区岩本町3-10-7,東京都/千代田区/岩本町/三丁目/１０番,139.77621,35.69593,5,7
デイリーヤマザキ岩本町3丁目店,東京都千代田区岩本町3-3-6,東京都/千代田区/岩本町/三丁目/３番,139.77661,35.69489,5,7
デイリーヤマザキ岩本町店,東京都千代田区岩本町3-5-8,東京都/千代田区/岩本町/三丁目/５番,139.7776,35.69515,5,7
ローソン岩本町三丁目店,東京都千代田区岩本町3-7-16,東京都/千代田区/岩本町/三丁目/７番,139.77774,35.69603,5,7
エーエムピーエム紀尾井町ビル店,東京都千代田区紀尾井町3-12,東京都/千代田区/紀尾井町/３番,139.73778,35.68151,5,7
エーエムピーエム紀尾井町3番地店,東京都千代田区紀尾井町3－20,東京都/千代田区/紀尾井町/３番,139.73778,35.68151,5,7
ファミリーマート紀尾井町店,東京都千代田区紀尾井町3-33,東京都/千代田区/紀尾井町/３番,139.73778,35.68151,5,7
